rank,address,maker_volume_usd,taker_volume_usd,trades,pure_maker
19100,0x5acd78fdad55883ebd44e445dcd234fd097fc079,4754.78,6266.87,10,False
19101,0xc128f107aa5f36475eb9a1ed01dcadf6dedc290f,4754.31,3074.85,33,False
19102,0x667201b19fb779fa3d4a29fedfe8fef522786ec6,4754.1,2388.95,2,False
19103,0x87257a48d306fdf92c622b6a975b3fd00414d370,4753.8,9123.19,2974,False
19104,0x80302a5a0f7806838ea65b39d91071e63cb67b74,4753.2,538.53,90,False
19105,0xef162faf9e09e923dde0b5863128ddd5a0256257,4752.96,2557.31,3,False
19106,0xb05b0ffa1de2d1bf95f5a17c140dddeebc2da975,4752.81,2468.67,28,False
19107,0x3105010e7a25bef681ebcfdc9d8d7e950cfa2c9c,4751.76,2400.0,3,False
19108,0xd16c9a0f47d92fc98ff176e3a7ec7b78290870cc,4751.17,3896.73,167,False
19109,0x5044ddca816392e5c3d4f7f02cb44050a96e4c2a,4750.87,5817.66,128,False
19110,0x600c593c8f8e4cf870b5430fefaf3a088916de0c,4750.69,2637.1,45,False
19111,0x25480c7f1126125f6ae219e4f5977b1a45ee5fb0,4750.61,3351.11,36,False
19112,0x53646d6c401e955e495c21982a511ff95f3fc64d,4750.38,2868.87,24,False
19113,0xb61ceb6e7bd4c290a6eef1b82ab80062ef605e2e,4750.05,2481.01,25,False
19114,0xed2f2afb6b3c56351f56f354384c6b138b39416f,4750.0,2390.76,6,False
19115,0x7018f56cc4800ef0f378ede96c7d82ee58eb57e7,4749.58,2402.91,6,False
19116,0x01d1875c6840080ec302af85164b7ab53e25700d,4749.02,2616.4,51,False
19117,0x931c2ac01f54a79966a0473b4acad02858a39b23,4748.98,59.43,3,False
19118,0xecc999d3e2c295b5bec0762a68e064e2aa8228e3,4748.48,4890.02,7,False
19119,0x0c1f91dbb34646d58fd7ef71a996dab6b539f86a,4748.22,2267.54,10,False
19120,0xf7a35f7587287d4504a9616d995992026c40ad9e,4748.18,6397.56,37,False
19121,0xb174dad6820b1d948aebf48425659f9d666f7922,4748.04,2371.0,10,False
19122,0x8882f4d433e604e87b27c6762bdf9aaf5f565cd7,4747.39,2487.77,19,False
19123,0xc782bc0ddc8fe4b0d4d656afb063fd9209dd82b4,4747.26,2909.81,42,False
19124,0x55b88b5d8fd6653d0c41fc1b7ababea72f5efaf5,4746.93,2718.45,21,False
19125,0x23556ac7ac6e5b58ac06eab330985f237f677577,4746.46,3525.32,3,False
19126,0xb02314a883fe60dc0a7c15b2f990a30be0bb974b,4746.19,2879.48,42,False
19127,0xe08691b2fa09bab4aea66b27ef39f9e5d298cd36,4745.51,16520.76,77,False
19128,0x2fdad665e5d0e38c3ec6e8d7810d83f9a624ed4d,4745.35,2503.78,41,False
19129,0x7c6401d4ec3456280db6e97ee10e02ddadeabb07,4745.3,4660.74,5,False
19130,0x242f094c86767d440c2ad5676ff3578074e46fa9,4745.07,4243.46,108,False
19131,0x3047c06911d76fc4bbe5239f61c278b447434217,4744.83,6134.3,8,False
19132,0xe8075a91ffb397b70695d6cd066f8405cd894f14,4744.66,5775.76,4,False
19133,0x4f06c4ee4fd7f75f168477ead7ec33c2c0ca4065,4744.5,3.34,7,False
19134,0x38bcf2e7b8b6c833ec487f037399b332836fc1d9,4743.74,2648.62,16,False
19135,0x290ed9d38cac896906635f22993a7787796f57fd,4743.54,2744.04,35,False
19136,0x3e40661dd882f4cbcd97dbbe1b881b4c1f992a7f,4743.16,2803.75,40,False
19137,0x1c3cbc615da2190e51f475173f51dc05327b767f,4742.78,2397.07,4,False
19138,0xf488d9aaf6c0df1164b2307c44c0bb8aedc982bd,4741.6,3119.37,9,False
19139,0xdb7fa85b38fce1981eee831adf1a7560564c2163,4740.82,4789.51,62,False
19140,0x051d585a9de6e925374ca287c11a1ab4169c963e,4740.77,4736.27,2075,False
19141,0x4e160e3978c5aee3019c6823db9c9844fcc0376b,4740.0,2398.44,6,False
19142,0x56e7f20d9c8659ee95bea1c38b480856d5ad1628,4739.72,80.35,8,False
19143,0x653db0275512f7feb42755b5e809a3bf35138784,4739.22,2504.07,21,False
19144,0xe0f07a54f2cd139fa4aafbaa5926c64740838a01,4738.16,2360.47,9,False
19145,0x7e65184b6f4c06cfa38f6c07130012a9ba7782ce,4737.6,4667.1,4,False
19146,0x2525943dd296950a77eb919343a6774d027d7c02,4737.59,3118.71,43,False
19147,0x77a18f221083fdd5ca17aef29ff48aaaa669de3d,4737.57,7045.7,10,False
19148,0x48f7e8c44dc10d09c27d2711ebf1cef58f37880a,4737.53,2613.92,15,False
19149,0x86e17dbef98a1b2c3c51e2413a434983b14a8790,4737.28,2485.6,21,False
19150,0x2ee7488375b41a1da32bff295cc419692b2d55a5,4737.16,2464.85,21,False
19151,0xd5e252ec00667a96a0ed2284924e018a961a7ce3,4737.13,1852.68,13,False
19152,0x5c9b79c310e7ec8848724411f36133627f29fd71,4737.11,2375.94,18,False
19153,0x0791dd6eea025c7bf619959980a6365af6eac264,4736.16,2636.93,37,False
19154,0x44403a7dd0944ac93123b68a1b639949d11ef8fd,4736.0,9578.64,13,False
19155,0x1eb63cd1efb18a2d5e0c4b40922a7d9f9b38bef4,4735.43,2512.06,47,False
19156,0x7525ea6e83bc2a9d3fa241ad2ac7310159dc1ab3,4735.0,6688.81,78,False
19157,0x2d2fee5000acd2d37cb0e313a45af7a0db431de9,4734.85,5611.43,45,False
19158,0x537bd3890b98cf0004df172463fc02b5b1e94580,4734.76,3071.86,36,False
19159,0xa277d7e38596167106e17830b32c2ab17399d375,4734.71,2373.15,46,False
19160,0xfd30497765eb697748444d226f5e3fc290b9327d,4734.51,2378.19,4,False
19161,0x815aeb214429b466e209a20ea7e889b4e7722540,4734.25,5065.0,9,False
19162,0xdd2b18220aa5fe1a87c1112821330c5fc66fc3b4,4733.74,2150.05,123,False
19163,0xdabf6d2f8b46dfac8171a9b41804ea89fb2cb6ba,4733.25,20840.12,33,False
19164,0xd4906820de7e8d0636f359868c3615725e0cb809,4732.69,2375.87,20,False
19165,0x4ebabcacc67fc5ccf14927e8c3f8497f68fa2560,4731.84,1113.0,662,False
19166,0xde4c8a3a8002a25c463d7b7cd6092a102712fa5f,4731.83,22406.34,12,False
19167,0x414d2826128d268331497e166016cd0b5000e41f,4731.49,2277.68,290,False
19168,0x50936370f48b7c7f87016ae8ec1462d0200a272c,4731.4,9546.71,2081,False
19169,0xacd7bb59d62902ce1215ee3255aee7ec9593db5b,4730.48,2726.39,38,False
19170,0xc92df9ad2a9fbe6daf22511eae4700afed6b9340,4730.45,2374.35,24,False
19171,0x6ae4160c7507f4e9634144178dcf4e4c36d7d4ce,4730.36,4514.07,154,False
19172,0x6fdd2bda5c031d551f588f176535f061a29a0b07,4730.28,2884.0,6,False
19173,0xfae21768ad79495a55d793d34645af45bb6cf314,4730.11,2457.92,23,False
19174,0x55a4cf6a45c0d9dc5dbd0113c8272156b20186ff,4729.9,1062.47,11,False
19175,0x2a89f07d0fbc8efc62edcda49713d494751c45f3,4729.66,3219.16,40,False
19176,0xcf74c13aa10855d3920d8bdb5082d448e264eb05,4729.59,2924.41,38,False
19177,0x3db7dae2f65b7b819bfa5eba3bd3d5aee7d87a0d,4729.18,2719.26,14,False
19178,0xd5a2a212ab39a396ff0908c21896fab15a801a20,4729.05,1126.92,33,False
19179,0x44b37957afc33ee0e55a49eb76443084a8311beb,4728.78,7040.32,2,False
19180,0xaa49d75d73605159ae857d8b60194e2fa205367e,4728.39,2447.63,25,False
19181,0xf5528bf6076e036967708f77bdfb1ffe3bccb1fe,4728.2,2363.0,9,False
19182,0x04e9323c29c3769f20abd75a392ae925cf272e89,4728.12,2358.62,9,False
19183,0x82a0d4f35d63474c827216f7281d22c7cf0214b3,4727.97,1895.44,86,False
19184,0x3015ced068ddc416d798c0c9716154ccce1b85c3,4727.65,2369.74,2,False
19185,0x521a92d224e611a89966e50aaa03c375ac449c2a,4726.73,2390.64,4,False
19186,0x8b4597e14d8e6853c5ea9a88309ea11d9ca7c037,4726.25,1189.96,100,False
19187,0xd3a55d741880a429a563f0cd073568a98c3362ed,4725.32,2120.32,18,False
19188,0x4478d7bd8a295691ac84f60a5ec2b47e122102a4,4725.04,1996.84,559,False
19189,0x2077802f33362e06d58d4c5fb6f394df4ac2cf7c,4724.72,2774.41,38,False
19190,0x608c90e7086df892196e0e37970fcecf8b339146,4724.41,2516.41,19,False
19191,0x9c7edbcb224c9989666f09550220f53d7cfe2bb8,4724.07,2370.19,22,False
19192,0x3d4d9669dec7784c862a43cf8556c59bfb79e1cc,4723.91,3298.09,947,False
19193,0xf23313b2d009b671667cb158658f63e9f4d66ab2,4723.39,3912.28,181,False
19194,0x93cceb8e9fa1bc2f6ecbc06d093ec15a7bc2980d,4723.38,2369.2,14,False
19195,0xbccefeb43457808cd4bae72e00ae2eda27a965af,4723.17,4891.48,1701,False
19196,0xef8d63b6e79a1e41d8942a845cdfa4b24d6117c9,4722.58,2389.16,4,False
19197,0x314a74d3b40b23e13bcbdb8d181f51a2eb2160f0,4721.85,2732.61,52,False
19198,0x1fe687a7a8ceb5a62dbdea9bad6584d6ed4105a4,4721.3,2590.96,18,False
19199,0xd32c56b7c81458976aab078015037ff6d9198c4f,4721.28,4746.94,1546,False
19200,0x0c84b712b6f35fade081655a73e490f8c38b0747,4720.8,3232.35,12,False
19201,0x0edfbad54b3d977a8481e1ec38f818cba77e71ed,4719.93,2368.33,22,False
19202,0x4cb7d8f15053b1e716101945a9b16743a1c03644,4718.92,6215.18,23,False
19203,0xc77490b3dd308ca2da51d5447732818c22c42777,4718.43,7163.34,83,False
19204,0x6f6e0f3894c7349ba0abd4f86c6f42f7671ad908,4717.8,1588.03,7,False
19205,0x80cfaa0805fb422fea9eb6fd320145c2b4c97f70,4717.59,2001.15,30,False
19206,0x3100eab16340e55f9316461d894b74071c8d9bc9,4717.52,5499.83,28,False
19207,0x462f596340987ae85633508b15aeee457f3a9395,4716.91,2494.24,25,False
19208,0xfcdcbfd3ff840c4251fc65af2f6a379cede7c284,4716.82,2483.63,23,False
19209,0xf5e4de649e6dff2c0b9800e7d05d71932019b44d,4716.38,3145.82,14,False
19210,0x04a22682f93f12900d056508664d233e8972291b,4715.38,4715.38,7,False
19211,0x9f23f6d5d18f9fc5aef42efec8f63a7db3db6d15,4715.32,5921.08,357,False
19212,0x02a935ea1198d18be9affb12c6f6deee95b9aabe,4715.08,2364.61,24,False
19213,0xa58c9e0b9e0f1728b777f00825762503d5046fa1,4715.0,3094.67,33,False
19214,0x9bf259b86b65018077e26aa7b111d664cd1313ca,4714.49,4836.64,11,False
19215,0xcd62c858d374fff467b7190c3b75ba007d42a2fe,4714.18,2380.73,2,False
19216,0xd856935612b3ca75841b6ea9761ab9bfc10443eb,4714.18,2383.1,2,False
19217,0x8de7398c097ad65d7b35d9752c9aec27e1c2c5be,4714.16,5951.89,124,False
19218,0x4702520090e4a908dedf7e30f558964a3247b74f,4713.2,2464.95,23,False
19219,0x91fc54f2ae283dd4454b0bf52c8b208dedc20109,4712.56,849.77,94,False
19220,0xca2d072efd5e4f02cd1a3539967ed1ab308539ed,4711.87,2621.91,240,False
19221,0x60e9bd11e342404e1beae90b3fdca5e5eb888c20,4711.7,2681.6,10,False
19222,0x39339f88c77b1612da6b11ff2c025d4316d07818,4710.05,1860.09,144,False
19223,0x488a98c968a7dbee2ccfa71a804d7d2142b538cd,4709.49,2640.19,23,False
19224,0x9e73e04718e7463eadb372b0e2bcdec2e0381b79,4708.92,1754.47,75,False
19225,0x2bb537a98a8bd80514c90189986b27d41d588389,4708.6,2671.64,6,False
19226,0xf3d0dd4d49d6c114bab443bc7e8a8d2eaffd59b9,4707.79,2858.23,29,False
19227,0xa7344feaddda7840b63167012c686731a7833498,4707.61,2354.1,14,False
19228,0xe8918f53488925217259ec17bfccb525e09cceb9,4707.27,2345.34,7,False
19229,0x2e70a57e1adf6bbcb10296eac3fc33efa81b50eb,4707.05,771.31,1181,False
19230,0x9805cf385541892a26fd84a698e1acd693e008f9,4706.04,4805.73,26,False
19231,0x43b42d269f9db1cf105ce7adf57cfb3771bf9274,4706.0,2362.55,8,False
19232,0x78b844d69a95b67d2009c4f26447be80a23e27ac,4705.63,2391.15,15,False
19233,0x02dd194850ceb6feb84c9c07832bd2eba8b37270,4705.43,1896.11,29,False
19234,0x7c0083a318f0bb635479ac139af63339e0302171,4704.97,2579.84,40,False
19235,0x7bcd9845c8b15664bbec997b46dd9697f080f758,4704.6,2371.33,8,False
19236,0xdd1c87206a55940b6e7f819e630d3f3762db7c21,4704.0,5730.87,4,False
19237,0xf463e1bd555515ac525eef0c54f95a3128db18e1,4703.99,3083.32,10,False
19238,0x77b5335d1ec6c731fb77920065142f2cb7d1203c,4703.62,14.07,3,False
19239,0x3e30ed8ec99407631709bc7df745eaf41d9e1cf5,4702.79,2582.75,22,False
19240,0x2b2aba7d582f5f895a7ec616a96ef4184efc212a,4702.57,2266.5,11,False
19241,0xec8a90154eb45944f531f163731c69bfe45294b3,4701.78,5560.86,80,False
19242,0x992ad8280c0d44d10bff6996b8671b8656bc8bd7,4701.71,5323.75,128,False
19243,0x4f6a401443115b5ec2698966b48fc615f2d9f60c,4701.52,5395.73,284,False
19244,0x68bd278c29e237d11c6c0c56fec54b245ba1c4e3,4700.89,2377.57,2,False
19245,0xaeabe56aff526742215a982cd459a7dc212b2df9,4700.26,1409.57,5,False
19246,0xd4189acaf8450c9adc2d5d4a8c515735cc03d11f,4700.11,6556.35,239,False
19247,0xb521a776449c87c1f59da4ec0c0a214fe9e418f6,4700.0,4698.54,1,False
19248,0xeacf28eccc49d1394667ec532587165885e03d41,4699.5,193.2,9,False
19249,0x79aa760853f2d3589db8fec451a11d4ff1cdf5b9,4699.41,2485.0,11,False
19250,0x782b172470bdf75e3758f37fc1adaf981663ff64,4699.12,6436.24,304,False
19251,0x3d08f81b13b150fa35e07d073b6eba4e24879e8d,4698.26,0,52,True
19252,0xb7d458ba212974a004993a2b5a705a9be42ba82c,4698.24,3071.08,46,False
19253,0x2e68845170af9dcf46c1e477d688205a90276898,4698.21,2620.0,88,False
19254,0x326ff146f038dee254e2baf2f1b7ebea91ae07b3,4697.94,2484.46,19,False
19255,0x73d4ea6e2bc0f692bd1d3f22d3a48fa4ace9de5f,4697.83,2670.17,25,False
19256,0x9cdf36a0e1b2310bcd794e9787bfd5488f1a9b1a,4696.65,1660.42,42,False
19257,0x222d2c98258881317674c74b3e3c51f329383349,4696.55,3094.35,9,False
19258,0x740cd3d1ff22bdca1973c05c91fb7e93dad5d013,4695.8,4990.71,50,False
19259,0x8d203af0bff97a93d758c4a5a5da1d4a03fb1d95,4695.7,2355.81,24,False
19260,0x07bdd001ce187eff93b200d2f7f35bb1bcfbf019,4695.32,2376.53,4,False
19261,0x138fa3a1e409b00281c5dd16254521c45154f7db,4694.0,2363.04,8,False
19262,0x5d74f04b6c2bd9998c855918830d088b272e8117,4693.86,4402.88,100,False
19263,0x37c7827ce3a0a5fa327662220a57712a5a5357ae,4693.66,2370.67,5,False
19264,0x5fde0b2f08dd466ca64ac310524eab1ba53e46e8,4692.14,2485.84,19,False
19265,0x800c398afb9ec3a125162de3dc80fdd4f35fd4be,4692.0,2406.43,6,False
19266,0x9045f92b98716020fea531abd14b81f1b9d99b3a,4691.2,4251.11,12,False
19267,0x4ea2d0470f360c56e9f3cbea4ad555d78533579a,4690.28,1983.99,16,False
19268,0xe8977b06cc1363062eb3ce14bbb1636dabb71fe8,4689.68,2664.42,39,False
19269,0xa4150bc36b88e10b450864d5b5ffb4a2d834e21b,4687.98,2389.66,3,False
19270,0xcecbb79c188ad7523c1262f4114513efa0102141,4687.9,2467.8,19,False
19271,0xcd0fdf24ccbcbafeff8a205953ada3cb7808b94a,4687.47,2351.34,20,False
19272,0x4dab36018997b398f469c2515fd51ce1238408b5,4687.26,5385.6,4,False
19273,0xbd0895f1f64d78e632231c3c07f5c6acfe004a59,4687.12,5655.13,10,False
19274,0x498a8b9671362d55289eee9f08df43f6645d0509,4685.88,5589.09,120,False
19275,0xc655991b30d1ab3df63db67245d64e8c4d96fdb8,4685.34,2670.23,39,False
19276,0xd694e3e2d5f445c54c2640b32bd5f084a9925f8f,4684.99,2349.25,24,False
19277,0xcc8faa645a64513dcee7d2492bae801233abcf0f,4684.71,5826.0,473,False
19278,0x201860287d8f635be4aba473caf4b0f845a2f22d,4684.32,3008.49,36,False
19279,0x2ccc9d06af4a10d7e81946c7094ad5f6e052d804,4684.06,2475.68,21,False
19280,0xff80f42bf9ae5f9cf88da5255d9b4ed80f64f675,4683.15,2445.55,22,False
19281,0xc978bdf66cce09f6fb717023a6a4cd1491195929,4682.0,2409.05,10,False
19282,0x9d2668cb1341cbe11cba0cbb7f3da6e3151edb4b,4681.89,2211.42,35,False
19283,0xdedbeef541afb9aaf5d6c64fe5c05a5419af5e54,4681.82,3942.93,944,False
19284,0x2f9c67e99e3ac71f065ff4ea750599fe08060a0b,4681.63,5212.12,18,False
19285,0x0278936fa1ea5e351ac24403401bee290ec900e6,4680.63,0,13,True
19286,0x88b03f6fb4beba2caa9f05b9979403a0ff90693f,4679.94,0,24,True
19287,0xddfafca56e1b08684ad1344e2ec00f9eba0d1ffa,4679.13,2349.69,16,False
19288,0x83b985ca1e92d9acdb406d38796a8bf776f1b664,4678.89,2359.39,4,False
19289,0xa101db51171ca23bf4138da8d9bbc1e79894a8f7,4678.68,2449.89,23,False
19290,0xacbb98ee7601bbf2efb712c571813208660dcd67,4678.65,2357.0,4,False
19291,0x6d3fd6f443723214417f7576ac77fffe92c7ca95,4678.24,2345.32,9,False
19292,0x27d030969a9aac486b9d777314aefbae1c0f855a,4677.82,2943.83,46,False
19293,0xd490331024612bcdc079fb584431c6bffafeca22,4677.8,2362.36,2,False
19294,0xffc146175acc48455102f8ac823bc7176e944df4,4677.8,2954.2,38,False
19295,0x1b677840f116a76146ee9b0ae5ca18c49bbbe4ad,4677.68,2327.68,17,False
19296,0xdc60be2b8cbfa8486f5e23ade0cca87da63bb60e,4677.13,2694.74,23,False
19297,0xd7d38c94df2368caff1df208e33b3c2649cb12bf,4676.78,2331.72,8,False
19298,0xcf5fe8f98833946445f5bac19dcd0787b328363c,4675.79,2484.16,19,False
19299,0x6d857352146dff12a993c3a1344225806eb2924f,4675.64,3103.82,36,False
19300,0x59c28bbd5ff972bc1b058feb8cdbb1532126cbab,4675.16,6624.51,312,False
19301,0x5fd94262cd00eba2c39fe003937f29914bd37a92,4674.82,14206.45,16,False
19302,0xa78a97528d8ab9bca4bbfcd2104c8fa35fe379a8,4674.33,928.41,156,False
19303,0x207165b88aaee38464a84c2a19e9e42eeebf5da4,4674.15,1559.22,6,False
19304,0x80bd584e20f1ae0cca1670d3328203233e98a8cd,4674.1,3466.1,146,False
19305,0x76831fc2e08f1249b3db80a5df1be4cfd50dd8e3,4672.92,5607.92,609,False
19306,0x4d3185550eb15f7da262c3262781e1d0ce1a4421,4672.7,5168.46,4,False
19307,0x8fc7127fed97baeca92a7dff93f711567bb20a64,4672.66,4098.87,12,False
19308,0x531964c94c0cf43136c395dd32b228f41a1718ec,4672.44,5787.99,4,False
19309,0xff4e3ce0b95e54da288a212a55ee28043b2294bb,4671.87,4339.75,13,False
19310,0x55bf3078f716c49f4eba9b8c2105d0261e449ee3,4671.64,5400.42,10,False
19311,0x74c2a956af8091bb7c4793f534204c9638279b1e,4671.52,4654.93,3,False
19312,0x7d3003e24943b67230148df0d2016782f8b380b9,4670.95,2407.8,18,False
19313,0xe75cbee200de03952441b3c51fcfa47879b53c1c,4670.81,1717.81,9,False
19314,0x0bf730d2b5e0b401b4d529841783f50cb6d243a2,4669.17,52.26,991,False
19315,0x958dc3e08dc0c9d7cacc183cdbd547009ac88ff5,4668.91,3389.08,23,False
19316,0x056d2cd9156ac1fbb7fde0092176ff60d0ec1f4e,4668.61,114.84,9,False
19317,0x18fd888d1b2bf82b6033049c54fe2e13c042e42e,4668.59,1581.64,27,False
19318,0x9a5fd5f748f60b2fe734c4f7358a52f885f12946,4668.06,2450.66,25,False
19319,0x3fc7b33d9036023d48ff40d430701fee9678a134,4667.66,2334.2,14,False
19320,0xf45ca2b45755b35327fecf04cb003fd81e897e16,4667.48,5419.28,29,False
19321,0x148f5f041f4bf1005d863253c715b45f52032f09,4666.88,753.12,75,False
19322,0x418e1c2d8024ebd99ad7a5ea556823b2b5e81bed,4665.8,4665.8,2,False
19323,0xbdeb7fa05bdd1da271dc8f83e2c335efea32ca46,4665.56,0,19,True
19324,0xcf14eb99f919ff52e8ede1c26026dac558db0598,4664.99,2632.18,18,False
19325,0xafade4cf47da23ad3abf2a51c9bbd36e4c34f1a6,4664.7,1373.77,7,False
19326,0x1043a556667551a00996ed28e00bce525392328d,4663.78,368.7,150,False
19327,0xf4380bcf0c1e7363f556e0f55a8e1071316dde5d,4663.72,7112.63,26,False
19328,0x4795b25f8bd170c13cd3c616819146aa3fb35a4b,4662.75,2810.51,43,False
19329,0x11a66f661b64bf0db19dedc55f465ace769b3675,4662.54,2374.0,2,False
19330,0x78402bdbfac293537041b2a569023c8b02e7153a,4660.67,2336.54,26,False
19331,0x11b3ac69dc2c84819f0d6ca4b50f87ce44576139,4660.61,2851.55,42,False
19332,0x67f58d55fc1148d7d945d8f4495f12659be11ae6,4660.03,2368.29,20,False
19333,0x003f9a89ab70e0f77d3d5f190773281b4ed7f415,4660.0,2345.04,6,False
19334,0x73613aba7792a57d83654821756b47ded6d1dd32,4660.0,2349.7,7,False
19335,0x87a8c6ac2e35f7f79a346ce22bdbaa3dc721445c,4659.88,1931.83,55,False
19336,0x809b01b11fde3ed7bb60206096bdda0b03a9561e,4659.66,2409.02,31,False
19337,0x56f872dfa789e08c31ed0b5543c94788150701d4,4659.63,2535.46,22,False
19338,0xf114b578bc08e5641d4cbfbb52e6e97b038d6ecc,4659.0,9157.04,373,False
19339,0x53f67ef4e9cbdc6b092f1ba790662d1923d4153c,4657.93,2468.15,15,False
19340,0x11a794e39aeb2bdbb8a0b1ba0a00339eb643f289,4657.9,2644.29,25,False
19341,0xcc3724171183dba9557238f817c50b6c88f336e4,4657.68,2336.75,24,False
19342,0x202e711c670d156f1d9172ec0bf67bb172deef06,4657.43,3494.62,26,False
19343,0xdcc2a7b0997559d6d70eb28d9883fa9e9aa2a6a7,4657.19,2452.88,23,False
19344,0x9dd161edd857cfdd2465a27968dcf339ddef1798,4656.91,2817.06,56,False
19345,0x301ac875496a425c5b4c48caf7c87306a022c2a0,4656.68,2861.17,43,False
19346,0xc2937b9dfe748e50f642d30647d8afaea7efc389,4656.44,2507.43,194,False
19347,0xe370fe78f16de9301d776828cb6d9acc2cb599ef,4656.41,2963.05,36,False
19348,0xf66166919d7d7afc3406d2dd36dd954a2f822259,4656.36,0,44,True
19349,0x26822fa0ea039c0d8d52f1ca3809dca646ee5124,4656.35,2334.0,3,False
19350,0xa7488dc449c411088150ed3371ba2d70503cbe94,4656.2,938.0,10,False
19351,0x0056b9fd8180924159213403203f4abfd74f7d9a,4655.91,4349.24,111,False
19352,0xcf657c14225f66348926f5eaf295457796a48486,4655.9,3255.63,48,False
19353,0xb4df65e24e52a9e3a4dd0922884d83f377f6a609,4655.8,2454.59,17,False
19354,0x00a8d1158bd84516852f26c29da133b7755236ee,4655.59,3119.38,49,False
19355,0x31c1a77f809dd278c7c66a4941cad97072b87047,4655.38,8343.44,10,False
19356,0xf8ec9066a09a667c6dd667975c6e4991876f006e,4655.33,24.12,8,False
19357,0xad2e631a6c5f4b038c3c43c3099f7b578c321a98,4655.27,2428.7,25,False
19358,0x48608c80f0a14e7623a52677021637b71fcc1a00,4654.1,4642.39,1,False
19359,0x81de04ded4fda0133d1fc4e9482d50a56555af0f,4653.33,2220.41,23,False
19360,0x5644b63ae945707d9962b011632cb69cb2a42bef,4653.18,3710.53,144,False
19361,0x043123e2a5b6e8022949e36cc7533619b2a3fcb4,4653.02,7752.94,21,False
19362,0x1f90c6d3344d319b1d533dc3a6b8cb421790a2a3,4652.66,2875.49,40,False
19363,0xc79ceb34509361d34df40464ba02af1cce13b8f7,4652.04,2286.66,4,False
19364,0x14e940d6381cbdb098c6cc33e79a05a0ba920a29,4651.08,2387.53,2,False
19365,0xfa78a207f20f9cc1ec11551db8e576475021f81e,4650.55,2482.99,43,False
19366,0x6789638f8a63af025826ff5758228953b7bb3eb9,4650.46,2744.1,45,False
19367,0x551c8f09fffa54889974a101e2af2b92c13dfe91,4650.29,7110.11,152,False
19368,0x73a6088125c409f6aff0954ad8b56466ae31370e,4650.0,6739.13,1,False
19369,0xe657f2557eca5c0cd21441e485f35b9db42eca4a,4649.85,2671.12,40,False
19370,0xcf6a295c13d19103a4b022b8e05905c7c61a55e0,4649.57,1573.23,5,False
19371,0x632c0a4ecb15df0a370e106f147bace74c0b00a4,4649.52,4588.78,23,False
19372,0xaafd3fcfbc5d4f24fcc8526839cec51bc8c4aef4,4649.23,3.51,5,False
19373,0xc97a7c9355343402d22fefda5b68550ee24dbeab,4648.4,2310.64,9,False
19374,0x5bacbc96f17eb9834ebd1e34482f6ff34113ef04,4648.4,2310.68,9,False
19375,0xd91a944a84a5af921d841c99b513180555ef67f4,4648.37,3218.89,33,False
19376,0xc5a6689e460f11814636ab0efa19c2ac275a5270,4647.88,690.89,55,False
19377,0x4e00bbb110e2b08425d048eab4fc2732e510e307,4647.68,2467.38,26,False
19378,0xa34d3fad6a1cfb6d8345cfb59e846c37d6f9b57f,4647.13,359.32,1034,False
19379,0xa98cab53c76800e52c9998edb5b948287b8c7571,4646.8,2557.18,27,False
19380,0x2146c912949c0fb9fdae40068947859fb60e02aa,4645.55,2995.11,42,False
19381,0x0aced81c2ea08f2a501b16aa280c067e81edd785,4645.47,2412.6,23,False
19382,0xae9745302ab45fa1b3af02428ea4bf8113bb7c0f,4645.22,2320.0,2,False
19383,0xaba0f280680b13c4479ef574c7c0ff1a4b0e2aa5,4644.99,1004.42,6,False
19384,0x96b9283dbc1869cf00cc067aad2354d506582c5c,4644.56,3.55,5,False
19385,0xdc8470422a24f618e5774f30e1f1b82fef67cc49,4644.53,44.77,5,False
19386,0xe32c34eb32637b7e30096bd82aa16cccbff42aa2,4643.58,5790.4,30,False
19387,0x39d8a63ed4979bc9e150e7961371b94e512fc9a9,4641.21,3412.21,5,False
19388,0xfab64cb41d5ed84484360baf5a08ec07db4536f3,4640.67,1232.74,24,False
19389,0xae63f310340e01504cc948a8316d7a3ca0966649,4640.63,2946.38,31,False
19390,0xb0b3f2f53dd6dda69fabff7759d9329af760fdb4,4640.51,2326.39,18,False
19391,0x40ea7858d6a7043f8532a546420812cec5231b20,4640.1,4650.08,4,False
19392,0x753a92a4761d43e7bbf8a53d063891314c7a415a,4640.0,100.0,6,False
19393,0x14fcf6a492686d143ba35bc85fdcd025372b0458,4638.69,101.63,3,False
19394,0xd24250edbef8f7c5b4e7f68ea9d3872ec8d8882f,4638.55,9.26,3,False
19395,0x291b6e9c42a6207fef4ecb9883e44326e520e36c,4637.9,5189.01,12,False
19396,0x4487ec0efa12326958efb07e442cfe47dc8d4105,4637.39,2329.21,24,False
19397,0xcd309cdf4d25de621cb37661ffab4d8aa0fc63a1,4636.55,2484.51,42,False
19398,0x14f13388ef616751f442514ecad71646f22d6d4c,4636.47,2331.75,8,False
19399,0x25018a1fe8be332de26125c6fea1f04c409dc859,4635.31,65.18,6,False
19400,0xc53e165c96a09d87143d1a22f8877c6dbe03ce36,4635.27,5018.36,148,False
19401,0x0a4dec4c1dee26c57ce8ee80a540e5163c535f9f,4632.75,217.21,165,False
19402,0x07c81ab9e1d06b6a179394d7cdf676aa13bf39e3,4632.42,2427.33,21,False
